Country,launched_at,Categories,Prct_goal
USA,16/8/23,design,202.15
USA,16/8/02,fashion,100
USA,17/2/14,games,98.12
USA,16/10/21,journalism,3.62
USA,17/1/19,technology,0
USA,12/4/19,film and video,5.95
USA,16/10/19,photography,106
USA,14/10/07,technology,101.68
USA,17/7/07,games,159.88
USA,12/3/08,art,12.83
USA,14/7/01,publishing,109.5
USA,15/8/23,theater,101.73
USA,15/7/10,games,0.2
USA,11/5/26,publishing,179.73
USA,15/1/02,games,3.42
USA,16/8/01,design,0.33
USA,15/8/27,film and video,1
USA,16/8/05,film and video,102.6
USA,16/9/11,music,3.18
USA,16/11/29,food,7.9
USA,15/9/29,design,111.43
USA,17/4/04,film and video,51.5
USA,13/4/22,technology,8.79
USA,14/7/08,film and video,80.14
USA,16/6/27,film and video,0.71
USA,12/4/02,music,137.75
USA,16/4/05,publishing,108.1
USA,13/10/07,music,22.92
USA,14/8/06,music,14.57
USA,16/7/06,music,120.32
USA,11/11/10,publishing,106.09
USA,17/9/13,design,67.51
USA,13/5/28,technology,108.43
USA,14/9/10,music,178.8
USA,11/11/14,film and video,142
USA,13/6/17,publishing,12.62
USA,14/10/03,art,7.72
USA,10/6/11,music,40.06
USA,11/9/23,music,102.02
USA,14/7/21,publishing,0.05
USA,10/7/21,music,177
USA,17/6/23,art,1
USA,12/7/01,music,122.5
USA,16/7/15,crafts,10
USA,11/7/07,music,212.78
USA,16/10/03,publishing,106.94
USA,14/8/06,film and video,5.5
USA,13/3/27,publishing,0.08
USA,15/2/16,technology,22.51
USA,12/2/25,art,0.04
USA,16/2/01,design,714.95
USA,13/8/13,technology,105.69
USA,17/4/02,film and video,111.78
USA,13/10/28,publishing,100.97
USA,16/3/07,publishing,0.11
USA,16/8/05,art,502
USA,11/8/07,film and video,121.3
USA,16/7/25,publishing,133.37
USA,15/2/04,music,308
USA,12/1/11,art,100.2
USA,13/8/15,art,102.8
USA,15/4/27,publishing,0.77
USA,11/4/17,art,2.8
USA,17/6/25,publishing,1.67
USA,16/2/15,film and video,100.53
USA,17/3/08,music,101.12
USA,16/10/12,film and video,0
USA,13/4/16,music,105.7
USA,14/6/17,technology,46.1
USA,12/11/26,music,0.4
USA,16/10/11,film and video,107.22
USA,16/10/24,technology,0
USA,15/1/12,film and video,26.11
USA,12/8/08,music,26.07
USA,13/10/13,music,118.35
USA,16/11/13,music,113.29
USA,14/6/17,film and video,116.21
USA,14/11/25,film and video,127.52
USA,14/6/04,film and video,0.12
USA,15/8/19,music,100.71
USA,16/2/17,publishing,182.83
USA,14/7/08,publishing,0.44
USA,17/7/10,film and video,106.92
USA,16/2/25,music,104.24
USA,15/3/23,music,2.4
USA,17/4/19,fashion,337.53
USA,12/3/01,publishing,0
USA,12/10/14,music,103.62
USA,11/11/11,music,53.18
USA,12/8/28,music,107.6
USA,12/7/23,design,151.6
USA,11/4/28,film and video,103.24
USA,14/8/04,music,26.5
USA,10/11/04,music,6.8
USA,14/8/20,music,0
USA,17/1/09,film and video,21.53
USA,15/10/09,fashion,0.71
USA,17/6/15,film and video,0.04
USA,16/7/21,technology,0.26
USA,15/6/19,music,109.29
USA,16/12/03,film and video,1.67
USA,14/7/11,publishing,0.17
USA,11/8/31,film and video,15.24
USA,13/7/01,games,103.24
USA,14/7/28,film and video,33.9
USA,14/10/04,music,124.86
USA,14/10/10,film and video,23.83
USA,16/12/30,art,3.68
USA,15/4/06,art,660.8
USA,13/5/01,film and video,20.57
USA,16/5/20,film and video,34
USA,13/5/13,film and video,141.15
USA,17/2/28,technology,590.92
USA,14/2/25,publishing,59.84
USA,14/3/25,music,87
USA,17/7/02,fashion,9.8
USA,16/5/19,design,115.64
USA,13/5/22,publishing,0.13
USA,15/11/13,film and video,102.4
USA,15/9/01,publishing,45.8
USA,17/7/14,film and video,4.7
USA,15/9/08,design,102.37
USA,15/7/22,food,100.45
USA,13/7/15,music,100
USA,14/3/13,film and video,6.24
USA,16/11/11,photography,118.04
USA,17/3/22,film and video,106.33
USA,15/1/19,music,100.32
USA,9/11/13,film and video,113.35
USA,13/9/27,publishing,106.77
USA,16/1/19,publishing,0
USA,12/12/04,music,180.34
USA,10/9/28,music,18.5
USA,12/3/01,publishing,109.43
USA,16/7/12,photography,167.08
USA,17/5/10,music,5.69
USA,16/1/22,publishing,100
USA,12/3/19,music,172.8
USA,14/6/28,film and video,21.44
USA,16/2/02,film and video,0.88
USA,12/8/15,art,100.25
USA,10/2/11,music,26.07
USA,12/10/02,publishing,114.5
USA,16/10/11,publishing,106.2
USA,17/8/21,publishing,118.06
USA,15/9/10,music,11.6
USA,13/6/17,music,5.13
USA,14/8/15,film and video,1
USA,12/5/29,music,105.45
USA,16/11/30,design,76.99
USA,12/10/18,games,426.87
USA,16/6/12,games,0.89
USA,15/10/05,art,9.8
USA,14/11/05,film and video,106.49
USA,15/1/27,publishing,0.03
USA,13/8/13,games,0.34
USA,15/3/26,film and video,101.9
USA,17/9/06,design,53.63
USA,11/4/20,publishing,100.59
USA,13/6/05,film and video,100.61
USA,16/9/22,games,25.85
USA,13/1/10,music,205.54
USA,15/8/05,fashion,19.7
USA,17/6/26,film and video,0
USA,12/4/18,art,100
USA,14/9/28,technology,135.04
USA,12/5/22,publishing,20.51
USA,14/10/14,music,229.97
USA,14/11/12,technology,84.95
USA,11/7/09,music,110.4
USA,16/10/02,music,0.01
USA,12/2/03,publishing,110.99
USA,12/6/20,publishing,15.95
USA,14/7/14,technology,24
USA,16/5/19,food,0.5
USA,12/7/02,art,520
USA,16/9/28,music,100
USA,17/7/01,film and video,101.75
USA,16/10/01,music,10.4
USA,17/2/28,technology,0
USA,12/10/24,music,107.07
USA,11/7/25,publishing,6.5
USA,13/3/18,film and video,111.75
USA,16/2/22,publishing,0.09
USA,13/3/01,music,0
USA,11/7/12,music,28.06
USA,13/6/25,art,101.81
USA,12/8/21,publishing,200
USA,12/1/16,art,107.5
USA,17/3/06,film and video,14.01
USA,13/2/19,music,0
USA,16/10/04,film and video,1.76
USA,16/3/03,art,455.2
USA,16/6/10,film and video,7.8
USA,12/1/07,music,0
USA,17/1/12,music,7.76
USA,16/9/29,fashion,5.19
USA,17/3/13,games,0
USA,16/10/06,film and video,102.17
USA,14/3/12,art,132.2
USA,14/7/14,technology,0.7
USA,12/8/11,art,0.87
USA,17/3/10,publishing,0
USA,11/8/08,film and video,110.3
USA,12/12/12,music,109.33
USA,12/7/09,games,147.6
USA,16/8/24,music,120.42
USA,17/4/07,film and video,110
USA,15/2/02,music,5.42
USA,17/4/17,theater,83.91
USA,16/10/21,art,117.83
USA,14/1/17,music,102.56
USA,12/11/25,music,105
USA,12/10/10,music,2.02
USA,11/1/23,film and video,108.17
USA,15/4/11,music,0
USA,12/8/03,art,0
USA,12/5/04,music,4.68
USA,16/7/05,technology,30.78
USA,17/1/10,music,1.11
USA,15/2/25,music,0.02
USA,16/8/17,film and video,145.5
USA,11/12/12,music,102
USA,13/9/10,film and video,103.17
USA,16/10/18,music,0
USA,14/8/04,photography,323.14
USA,12/11/23,music,109.24
USA,12/1/04,film and video,103.54
USA,15/4/29,publishing,104.6
USA,12/1/30,publishing,53.3
USA,17/2/08,film and video,1.4
USA,12/4/14,publishing,1.12
USA,11/12/23,music,102.23
USA,16/11/21,design,75.57
USA,13/1/16,design,121.89
USA,17/4/17,design,26.04
USA,16/11/10,film and video,17.5
USA,17/5/04,fashion,21.33
USA,12/11/05,publishing,0.21
USA,12/9/15,music,102
USA,16/6/22,design,9.05
USA,11/12/09,music,0
USA,15/11/17,technology,0
USA,11/6/15,publishing,0
USA,15/10/26,music,150.76
USA,15/10/14,art,102.91
USA,17/1/24,journalism,0
USA,16/10/18,film and video,63.76
USA,13/1/18,film and video,10.5
USA,16/4/18,technology,101.51
USA,12/7/02,music,109
USA,11/12/19,film and video,30.25
USA,11/9/01,publishing,9
USA,12/8/20,technology,104.54
USA,11/8/17,music,15.02
USA,12/4/24,music,44.5
USA,13/7/17,music,104.15
USA,11/1/09,publishing,109.74
USA,11/11/02,film and video,160
USA,16/11/30,film and video,1
USA,15/1/24,fashion,0.01
USA,16/11/01,technology,0
USA,17/6/20,fashion,108.63
USA,14/9/23,fashion,16.93
USA,17/9/11,film and video,14
USA,15/2/13,publishing,162.04
USA,11/7/17,publishing,0
USA,13/8/21,music,111.3
USA,15/7/02,music,100.63
USA,16/5/25,film and video,0
USA,16/10/31,design,100
USA,16/6/20,technology,0
USA,10/9/09,music,0.53
USA,16/11/10,film and video,1.5
USA,16/2/25,art,0.07
USA,14/10/30,film and video,8.11
USA,16/9/14,journalism,0
USA,16/5/16,publishing,120.32
USA,16/4/20,theater,6.65
USA,17/3/29,film and video,83.31
USA,14/10/30,music,103.9
USA,13/4/26,film and video,41.75
USA,16/6/24,design,436.1
USA,16/4/07,art,101.48
USA,10/4/04,music,102.6
USA,16/4/27,technology,29.79
USA,16/7/13,music,0
USA,11/3/28,music,100.03
USA,15/5/14,games,12.26
USA,16/4/04,art,2
USA,16/9/01,games,3.04
USA,13/5/10,publishing,146.27
USA,17/4/04,comics,139.56
USA,17/3/02,design,5.17
USA,14/7/08,design,1101.45
USA,12/3/15,music,167.33
USA,11/12/20,film and video,0
USA,15/10/07,music,2.6
USA,17/2/14,film and video,101.83
USA,15/4/09,film and video,117.17
USA,15/10/23,design,521.33
USA,15/8/10,publishing,0.3
USA,15/3/04,photography,100
USA,17/8/29,film and video,0.18
USA,14/12/02,technology,412.73
USA,12/4/25,film and video,204
USA,15/10/08,fashion,20.29
USA,14/8/12,publishing,157.77
USA,17/8/22,crafts,34.6
USA,15/9/13,art,599.2
USA,15/10/20,music,217.77
USA,14/3/05,film and video,102.84
USA,16/9/08,music,101
USA,11/12/15,publishing,29.7
USA,17/4/01,film and video,34.5
USA,16/6/06,design,104.28
USA,17/7/12,fashion,0
USA,14/9/29,art,101.47
USA,15/1/15,film and video,0
USA,16/7/23,theater,102.32
USA,13/3/08,art,0.67
USA,17/2/04,film and video,102.57
USA,16/8/09,film and video,114.66
USA,16/7/11,film and video,3.3
USA,16/5/16,film and video,0
USA,14/2/12,publishing,1
USA,13/3/08,music,115
USA,12/2/10,music,134.37
USA,16/12/05,technology,55.68
USA,15/3/05,publishing,43.26
USA,16/3/01,art,190.02
USA,10/1/31,publishing,1
USA,16/2/29,film and video,114.37
USA,16/10/11,film and video,12.63
USA,15/4/30,music,0.02
USA,12/8/16,music,103.7
USA,15/3/05,food,119.4
USA,17/7/12,games,21.58
USA,17/1/23,film and video,0.08
USA,14/12/01,film and video,0.18
USA,12/9/04,music,100.68
USA,14/12/11,photography,0.45
USA,17/7/07,fashion,27.42
USA,16/11/09,design,2626.28
USA,16/8/08,art,3.17
USA,13/9/24,music,107.7
USA,15/1/16,film and video,0.13
USA,15/4/07,publishing,0
USA,16/9/30,film and video,1
USA,15/6/22,music,0.1
USA,17/8/14,publishing,120.76
USA,14/11/14,technology,0
USA,16/10/21,art,21.43
USA,12/2/13,music,116.84
USA,11/10/12,film and video,100.06
USA,14/10/11,music,101.32
USA,15/7/05,film and video,5.71
USA,10/11/10,film and video,0.95
USA,16/5/13,music,37.6
USA,11/1/21,music,124.01
USA,10/11/01,art,5.33
USA,11/6/01,music,107.8
USA,17/2/03,games,258.81
USA,13/8/19,music,18.69
USA,17/3/13,film and video,14.77
USA,16/7/31,fashion,109.78
USA,10/12/09,music,120
USA,16/10/11,film and video,102.03
USA,11/1/20,music,100
USA,17/6/17,fashion,0
USA,12/4/26,music,18.12
USA,11/10/03,music,0
USA,16/2/05,publishing,0.2
USA,15/8/03,music,19.38
USA,16/1/04,games,4.07
USA,10/4/22,publishing,2.25
USA,12/4/17,publishing,123.22
USA,14/9/12,technology,30.48
USA,16/5/11,art,374.8
USA,13/9/18,music,39.25
USA,17/4/26,film and video,0
USA,11/9/21,publishing,0
USA,17/5/08,film and video,134.66
USA,15/8/13,technology,0
USA,12/7/02,film and video,0.38
USA,15/7/14,photography,153.47
USA,11/11/22,design,106.55
USA,14/2/28,music,0.03
USA,11/7/02,music,106.55
USA,15/7/15,music,2.3
USA,15/1/29,film and video,0.05
USA,15/4/18,music,0
USA,12/11/08,music,128.03
USA,11/2/02,music,103.43
USA,16/8/10,film and video,0.15
USA,16/10/24,design,431.63
USA,14/9/08,publishing,34.17
USA,12/12/17,music,117.11
USA,12/8/02,music,121.56
USA,14/12/22,film and video,0
USA,15/6/26,film and video,0.06
USA,11/10/31,technology,2.01
USA,13/4/24,film and video,100.87
USA,14/10/11,music,16
USA,16/2/19,music,11.71
USA,11/7/16,music,7.67
USA,15/12/29,publishing,0
USA,15/5/03,film and video,0
USA,11/11/04,art,0.4
USA,16/7/16,film and video,116.8
USA,14/12/12,film and video,20.58
USA,14/7/17,food,100.41
USA,15/2/27,theater,100.29
USA,14/9/25,games,11.95
USA,17/3/07,publishing,162.74
USA,15/12/20,technology,30.27
USA,10/5/11,film and video,109.81
USA,15/10/18,games,22.96
USA,10/12/26,music,122.4
USA,12/5/11,music,100.23
USA,10/10/20,art,11
USA,17/2/12,film and video,106.86
USA,11/11/15,games,100.52
USA,13/5/31,film and video,246.05
USA,16/11/02,technology,475.71
USA,16/8/30,film and video,1.25
USA,15/11/19,film and video,8
USA,13/11/11,film and video,13.37
USA,16/11/18,fashion,107.36
USA,12/4/02,music,270.5
USA,14/12/18,music,100
USA,14/5/12,theater,2.05
USA,16/10/20,film and video,0
USA,16/5/10,film and video,27.34
USA,14/4/25,music,103.09
USA,15/12/26,art,102.22
USA,14/12/12,publishing,0.02
USA,14/7/15,film and video,5.5
USA,16/7/06,design,507.28
USA,16/8/31,technology,0.28
USA,14/8/19,music,133.43
USA,13/12/11,film and video,0
USA,13/10/31,publishing,123.66
USA,16/7/01,publishing,112.17
USA,16/5/14,music,103.93
USA,11/2/12,music,100.82
USA,12/3/12,art,110.22
USA,13/7/31,music,116.7
USA,10/12/23,music,102.25
USA,14/1/23,music,118.4
USA,15/1/23,music,0.02
USA,14/7/11,photography,0.04
USA,10/9/08,publishing,0
USA,15/8/09,publishing,18.18
USA,15/4/27,technology,0
USA,15/8/03,publishing,101.35
USA,11/8/09,music,8.5
USA,12/8/23,music,115.6
USA,12/9/07,film and video,179.5
USA,12/11/28,music,103.88
USA,16/4/08,publishing,116.63
USA,12/8/15,music,120.39
USA,15/4/23,technology,0
USA,17/6/20,technology,100.33
USA,14/5/28,technology,540.89
USA,16/3/21,art,0
USA,10/6/23,publishing,4.87
USA,15/2/10,art,0.89
USA,14/11/14,music,128.13
USA,12/10/25,publishing,106
USA,13/2/05,art,0.1
USA,12/5/29,music,100.5
USA,14/4/22,technology,0.7
USA,15/12/18,film and video,0
USA,17/4/10,games,3.74
USA,13/12/05,art,109.41
USA,17/1/24,publishing,0
USA,15/7/08,music,100.34
USA,14/3/04,music,103.4
USA,15/1/23,food,0.17
USA,12/7/31,technology,105.41
USA,10/8/19,film and video,122.75
USA,17/3/01,comics,2.39
USA,12/5/03,design,125.25
USA,15/3/10,technology,55.32
USA,16/4/30,technology,0.93
USA,16/7/20,crafts,18.4
USA,15/3/09,publishing,0
USA,15/5/18,technology,418.93
USA,15/2/10,publishing,0
USA,12/6/04,film and video,50.22
USA,12/7/13,music,0
USA,17/8/22,publishing,0
USA,12/9/25,art,332.14
USA,12/7/05,music,7.6
USA,15/11/03,photography,12.6
USA,14/3/13,publishing,20.4
USA,15/1/03,music,537.61
USA,14/4/21,music,108.8
USA,14/7/21,film and video,0
USA,13/12/18,publishing,105.71
USA,14/10/24,theater,104.55
USA,16/6/03,art,127.2
USA,11/11/20,music,0
USA,16/9/22,technology,0
USA,15/11/29,film and video,0
USA,12/2/22,music,116.91
USA,15/2/28,music,3.71
USA,16/5/20,crafts,18.25
USA,16/12/15,games,0.68
USA,16/11/01,film and video,103.02
USA,17/6/16,fashion,13.3
USA,11/6/24,music,107.6
USA,11/8/07,music,142.31
USA,15/10/14,technology,891.78
USA,17/4/09,film and video,0.1
USA,13/6/10,film and video,140.95
USA,17/6/09,film and video,12.9
USA,14/8/26,technology,0.71
USA,13/4/22,film and video,101.33
USA,13/2/12,art,0
USA,16/10/29,photography,4.66
USA,16/4/25,food,0.7
USA,11/2/22,film and video,269.02
USA,16/10/26,technology,54.74
USA,15/10/08,theater,2.16
USA,12/2/02,art,2.67
USA,12/11/29,publishing,0
USA,13/3/18,publishing,167.5
USA,14/7/13,photography,0
USA,14/6/19,publishing,204.6
USA,11/7/21,publishing,0.29
USA,17/8/23,music,52.84
USA,13/11/07,technology,12.47
USA,17/6/15,fashion,19.6
USA,16/11/16,technology,7.13
USA,11/10/09,music,135
USA,16/2/02,art,146.4
USA,16/10/28,theater,226
USA,13/7/31,music,104.81
USA,15/4/30,technology,33.11
USA,17/1/11,games,0
USA,17/3/14,film and video,0.86
USA,12/7/02,film and video,10.71
USA,11/8/10,art,103.83
USA,11/1/22,music,108.31
USA,17/4/21,film and video,0.25
USA,17/3/28,film and video,0.01
USA,16/7/28,games,0.33
USA,16/8/23,publishing,186.6
USA,15/4/20,music,1
USA,14/4/03,publishing,0
USA,16/11/07,design,266.4
USA,15/5/07,publishing,0.33
USA,16/12/12,publishing,39.6
USA,16/8/22,technology,1.13
USA,15/4/03,publishing,0.4
USA,11/4/23,publishing,1.43
USA,14/9/21,photography,0.35
USA,17/6/06,film and video,37.67
USA,14/5/16,photography,0.14
USA,11/12/02,music,103.34
USA,16/9/01,food,2.66
USA,12/5/05,music,106.62
USA,11/5/20,art,122.86
USA,15/6/07,music,0
USA,17/1/27,design,0.01
USA,11/7/21,film and video,123.22
USA,15/3/25,photography,0
USA,13/1/08,music,0
USA,16/11/02,publishing,103.53
USA,16/6/21,games,3.77
USA,14/1/27,publishing,27.96
USA,15/6/01,technology,7.26
USA,14/2/05,technology,26.52
USA,17/2/28,publishing,113.38
USA,13/6/19,publishing,179.28
USA,15/11/25,publishing,246.98
USA,15/9/29,publishing,120
USA,17/5/03,design,8.21
USA,14/7/29,art,0
USA,15/3/16,publishing,114.02
USA,13/10/09,music,7.05
USA,14/10/23,technology,3.08
USA,15/1/06,technology,1.04
USA,16/6/30,technology,7.6
USA,13/9/12,technology,241.99
USA,14/10/16,music,102.33
USA,14/8/12,publishing,0.35
USA,17/4/05,fashion,1
USA,14/11/18,technology,35.64
USA,16/3/15,technology,110.6
USA,12/9/07,publishing,17.65
USA,15/5/04,art,0
USA,13/11/29,technology,5.62
USA,13/3/26,publishing,3.4
USA,11/1/25,publishing,101
USA,16/7/18,publishing,110.06
USA,15/3/13,music,0
USA,17/8/09,journalism,0
USA,10/9/17,music,12.67
USA,13/3/11,publishing,108.52
USA,12/9/14,music,0
USA,12/4/09,music,12
USA,11/5/18,music,101.07
USA,15/6/11,games,101.04
USA,16/6/22,games,770
USA,12/10/04,music,100
USA,16/1/25,publishing,103.33
USA,13/8/07,games,480.24
USA,16/7/26,design,1536.37
USA,17/9/03,music,125.67
USA,12/3/03,music,1.43
USA,16/3/15,music,0
USA,15/8/19,art,0
USA,12/10/16,publishing,101.5
USA,16/6/23,publishing,0
USA,15/10/01,games,297.4
USA,15/6/08,music,102.45
USA,15/3/15,photography,0.28
USA,14/12/14,publishing,0.23
USA,12/5/21,art,1.1
USA,15/4/27,photography,0
USA,16/12/13,film and video,0
USA,15/8/03,art,0
USA,16/2/10,technology,958.38
USA,14/10/08,technology,0
USA,14/11/08,comics,31.97
USA,17/4/10,food,0.44
USA,15/6/19,food,4.53
USA,12/1/02,publishing,1.2
USA,17/5/24,design,0.35
USA,13/11/26,publishing,1.67
USA,15/4/09,technology,0.03
USA,16/7/05,technology,0
USA,12/5/02,art,17.38
USA,11/7/31,music,115.57
USA,14/7/10,publishing,10
USA,15/6/10,food,2.18
USA,11/7/21,film and video,0.02
USA,15/7/14,art,0
USA,16/12/13,design,0
USA,15/7/31,film and video,3.25
USA,14/4/02,music,0
USA,13/1/07,technology,230.13
USA,16/12/04,journalism,1
USA,16/11/28,music,0.06
USA,15/3/12,journalism,0
USA,14/7/11,music,105.8
USA,16/9/04,publishing,127.53
USA,16/1/28,technology,0.01
USA,12/3/09,music,0
USA,16/1/05,photography,0.17
USA,15/8/03,art,0.12
USA,16/11/16,publishing,265.47
USA,10/4/26,music,19.29
USA,12/6/21,technology,630.67
USA,12/11/20,publishing,150.73
USA,16/9/11,music,0.1
USA,16/7/11,fashion,2
USA,13/4/17,art,0
USA,15/3/02,technology,0.68
USA,15/2/12,music,0
USA,15/3/02,publishing,10
USA,15/3/13,publishing,0
USA,15/5/05,music,0.88
USA,17/7/17,music,102.45
USA,15/1/24,publishing,31.09
USA,15/11/28,theater,143.33
USA,16/4/14,publishing,24.3
USA,13/12/13,music,4
USA,11/5/29,music,0.8
USA,14/8/22,film and video,100
USA,15/10/21,food,104.04
USA,12/9/21,publishing,3.15
USA,17/4/11,games,2043
USA,15/2/15,food,16.78
USA,15/4/27,food,1.6
USA,14/3/27,publishing,77
USA,13/1/20,publishing,100
USA,12/9/20,publishing,14.63
USA,12/7/26,music,100
USA,16/10/31,food,0.49
USA,11/11/21,music,100.02
USA,12/10/20,music,10
USA,13/2/08,music,167.38
USA,13/7/09,publishing,30
USA,15/2/16,technology,0.08
USA,13/8/25,publishing,0.04
USA,15/3/06,film and video,0
USA,12/3/06,art,6
USA,14/7/02,technology,307.5
USA,15/10/21,publishing,104.3
USA,16/7/06,food,0
USA,17/2/20,games,3.49
USA,13/5/28,music,20.4
USA,17/2/23,games,0.03
USA,13/11/30,publishing,13.56
USA,16/8/01,food,33.58
USA,14/6/18,publishing,135.42
USA,15/4/21,film and video,0
USA,12/8/20,music,114.36
USA,10/11/12,music,17.68
USA,13/5/02,music,100.1
USA,17/9/12,games,2062.5
USA,14/6/01,film and video,165.29
USA,17/6/26,technology,299.21
USA,14/9/30,publishing,112
USA,14/10/24,publishing,23
USA,12/11/01,music,105.63
USA,16/7/29,food,101.9
USA,16/6/01,photography,0
USA,11/10/17,publishing,104.96
USA,14/6/27,music,101.25
USA,16/11/07,publishing,9.65
USA,14/7/27,photography,0
USA,11/4/13,music,9
USA,13/11/20,publishing,3.34
USA,15/2/24,publishing,0.04
USA,17/4/11,design,37
USA,15/4/18,fashion,0
USA,14/7/12,technology,0
USA,16/6/28,technology,0.01
